Cross 1,Cross 2,Cross 3,Cross 4,Cross 5,Cross 6,City_Average_Traffic,Time,Hour,Peak,Congestion_Index,Congestion_Level
0,0,0,0,0,0,0,12-01-2024 18:10,18,1,0,Low
0,0,0,0,0,0,0,12-01-2024 18:15,18,1,0,Low
0,0,0,0,0,0,0,12-01-2024 18:20,18,1,0,Low
0,0,0,0,0,0,0,12-01-2024 18:25,18,1,0,Low
0,0,0,0,0,0,0,12-01-2024 18:30,18,1,0,Low
0,0,0,0,0,0,0,12-01-2024 18:35,18,1,0,Low
0,0,0,0,0,0,0,12-01-2024 18:40,18,1,0,Low
0,0,0,0,0,0,0,12-01-2024 18:45,18,1,0,Low
0,0,0,0,0,0,0,12-01-2024 18:50,18,1,0,Low
0,0,0,0,0,0,0,12-01-2024 18:55,18,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:00,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:05,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:10,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:15,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:20,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:25,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:30,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:35,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:40,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:45,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:50,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 19:55,19,1,0,Low
0,0,0,0,0,0,0,12-01-2024 20:00,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 20:05,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 20:10,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 20:15,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 20:20,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 20:25,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 20:30,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 20:35,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 20:40,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 20:45,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 20:50,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 20:55,20,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:00,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:05,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:10,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:15,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:20,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:25,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:30,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:35,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:40,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:45,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:50,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 21:55,21,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:00,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:05,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:10,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:15,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:20,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:25,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:30,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:35,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:40,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:45,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:50,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 22:55,22,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:00,23,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:05,23,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:10,23,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:15,23,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:20,23,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:25,23,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:30,23,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:35,23,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:40,23,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:45,23,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:50,23,0,0,Low
0,0,0,0,0,0,0,12-01-2024 23:55,23,0,0,Low
0,35.5,0,0,0,0,5.916666667,13-01-2024 00:00,0,0,0.097696694,Low
0,25.5,0,0,0,0,4.25,13-01-2024 00:05,0,0,0.070176498,Low
0,20,0,0,0,0,3.333333333,13-01-2024 00:10,0,0,0.055040391,Low
0,19,0,0,0,0,3.166666667,13-01-2024 00:15,0,0,0.052288371,Low
0,24,0,0,0,0,4,13-01-2024 00:20,0,0,0.066048469,Low
0,21.5,0,0,0,0,3.583333333,13-01-2024 00:25,0,0,0.05916842,Low
0,25.5,0,0,0,0,4.25,13-01-2024 00:30,0,0,0.070176498,Low
0,21,0,0,0,0,3.5,13-01-2024 00:35,0,0,0.05779241,Low
0,17,0,0,0,0,2.833333333,13-01-2024 00:40,0,0,0.046784332,Low
0,9,0,0,0,0,1.5,13-01-2024 00:45,0,0,0.024768176,Low
0,13,0,30,0,0,7.166666667,13-01-2024 00:50,0,0,0.11833684,Low
0,15,0,19.5,0,0,5.75,13-01-2024 00:55,0,0,0.094944674,Low
0,14,0,29.5,0,0,7.25,13-01-2024 01:00,1,0,0.11971285,Low
0,10,5,23.5,0,0,6.416666667,13-01-2024 01:05,1,0,0.105952752,Low
43.5,11,19,51,0,0,20.75,13-01-2024 01:10,1,0,0.342626433,Low
31.5,15.5,15,47,0,3,18.66666667,13-01-2024 01:15,1,0,0.308226189,Low
29,16.5,21,44.5,0,32,23.83333333,13-01-2024 01:20,1,0,0.393538795,Low
24,10.5,9,34,0,32.5,18.33333333,13-01-2024 01:25,1,0,0.30272215,Low
15,13.5,15,34,0,36.5,19,13-01-2024 01:30,1,0,0.313730228,Low
12,5,7,14.5,0,25,10.58333333,13-01-2024 01:35,1,0,0.174753241,Low
20.5,15,6,16,4,26,14.58333333,13-01-2024 01:40,1,0,0.24080171,Low
23,3.5,12,14.5,7,18.5,13.08333333,13-01-2024 01:45,1,0,0.216033534,Low
18,7.5,11,18.5,9,35.5,16.58333333,13-01-2024 01:50,1,0,0.273825944,Low
16.5,11,10,13.5,9,30,15,13-01-2024 01:55,1,0,0.247681759,Low
6,10.5,2,5,6,10.5,6.666666667,13-01-2024 02:00,2,0,0.110080782,Low
20.5,7.5,9,19,6,22.5,14.08333333,13-01-2024 02:05,2,0,0.232545651,Low
15,7,8,14,6,18.5,11.41666667,13-01-2024 02:10,2,0,0.188513339,Low
16.5,12,4,19,6,21,13.08333333,13-01-2024 02:15,2,0,0.216033534,Low
22,8,6,6.5,3,15,10.08333333,13-01-2024 02:20,2,0,0.166497182,Low
12.5,4,6,8.5,4,20,9.166666667,13-01-2024 02:25,2,0,0.151361075,Low
13.5,7,14,10,5,6.5,9.333333333,13-01-2024 02:30,2,0,0.154113094,Low
19.5,6.5,9,9,8,22.5,12.41666667,13-01-2024 02:35,2,0,0.205025456,Low
18.5,6,4,11,7,19.5,11,13-01-2024 02:40,2,0,0.18163329,Low
11.5,7.5,8,13.5,1,16,9.583333333,13-01-2024 02:45,2,0,0.158241124,Low
15,7.5,7,10.5,2,21.5,10.58333333,13-01-2024 02:50,2,0,0.174753241,Low
15.5,7,4,11.5,5,16,9.833333333,13-01-2024 02:55,2,0,0.162369153,Low
7.5,4.5,11,10,9,14,9.333333333,13-01-2024 03:00,3,0,0.154113094,Low
5.5,5,10,8.5,6,9.5,7.416666667,13-01-2024 03:05,3,0,0.12246487,Low
11,5,7,13,1,10.5,7.916666667,13-01-2024 03:10,3,0,0.130720928,Low
11,4.5,1,8.5,2,14,6.833333333,13-01-2024 03:15,3,0,0.112832801,Low
13.5,4.5,5,16.5,0,14.5,9,13-01-2024 03:20,3,0,0.148609055,Low
13.5,6,2,8,5,9,7.25,13-01-2024 03:25,3,0,0.11971285,Low
11.5,9.5,4,12,4,15,9.333333333,13-01-2024 03:30,3,0,0.154113094,Low
8,0.5,3,2.5,5,10,4.833333333,13-01-2024 03:35,3,0,0.079808567,Low
13,1,4,2.5,0,11,5.25,13-01-2024 03:40,3,0,0.086688616,Low
4,1.5,6,6,2,13.5,5.5,13-01-2024 03:45,3,0,0.090816645,Low
9.5,3.5,3,6,2,8,5.333333333,13-01-2024 03:50,3,0,0.088064625,Low
8.5,5.5,3,8,5,11.5,6.916666667,13-01-2024 03:55,3,0,0.114208811,Low
4,21.5,2,7,1,5,6.75,13-01-2024 04:00,4,0,0.111456791,Low
4,6.5,0,3.5,1,12,4.5,13-01-2024 04:05,4,0,0.074304528,Low
7.5,7,1,6,0,9.5,5.166666667,13-01-2024 04:10,4,0,0.085312606,Low
4,2.5,1,3,1,5.5,2.833333333,13-01-2024 04:15,4,0,0.046784332,Low
3.5,3,1,5,3,9,4.083333333,13-01-2024 04:20,4,0,0.067424479,Low
8.5,5.5,3,6,1,4,4.666666667,13-01-2024 04:25,4,0,0.077056547,Low
3.5,4.5,2,8,2,5,4.166666667,13-01-2024 04:30,4,0,0.068800489,Low
3.5,2,1,2,2,8,3.083333333,13-01-2024 04:35,4,0,0.050912362,Low
1.5,3.5,0,4.5,1,17.5,4.666666667,13-01-2024 04:40,4,0,0.077056547,Low
6.5,0.5,1,20.5,2,18,8.083333333,13-01-2024 04:45,4,0,0.133472948,Low
5,2.5,1,2.5,2,12,4.166666667,13-01-2024 04:50,4,0,0.068800489,Low
3.5,1,2,7,2,11,4.416666667,13-01-2024 04:55,4,0,0.072928518,Low
7.5,2,1,5.5,0,11,4.5,13-01-2024 05:00,5,0,0.074304528,Low
6,1,0,5.5,2,14.5,4.833333333,13-01-2024 05:05,5,0,0.079808567,Low
7.5,3,3,8.5,1,9,5.333333333,13-01-2024 05:10,5,0,0.088064625,Low
4,12.5,4,3,0,8,5.25,13-01-2024 05:15,5,0,0.086688616,Low
5.5,27,3,11.5,5,13.5,10.91666667,13-01-2024 05:20,5,0,0.18025728,Low
4,8,2,9,1,11.5,5.916666667,13-01-2024 05:25,5,0,0.097696694,Low
5.5,1.5,5,7,3,11,5.5,13-01-2024 05:30,5,0,0.090816645,Low
17.5,4,10,6,5,16.5,9.833333333,13-01-2024 05:35,5,0,0.162369153,Low
21.5,7,4,12,2,14.5,10.16666667,13-01-2024 05:40,5,0,0.167873192,Low
27,5,6,8,6,17,11.5,13-01-2024 05:45,5,0,0.189889348,Low
19.5,4,9,7,4,9.5,8.833333333,13-01-2024 05:50,5,0,0.145857036,Low
25,8.5,18,9.5,2,16,13.16666667,13-01-2024 05:55,5,0,0.217409544,Low
30,3,5,8,10,14.5,11.75,13-01-2024 06:00,6,0,0.194017378,Low
35,16,11,22.5,7,26,19.58333333,13-01-2024 06:05,6,0,0.323362296,Low
36,8.5,18,20,5,26,18.91666667,13-01-2024 06:10,6,0,0.312354218,Low
56,22,22,16.5,8,36,26.75,13-01-2024 06:15,6,0,0.441699137,Low
55.5,23.5,22,21.5,10,34.5,27.83333333,13-01-2024 06:20,6,0,0.459587264,Low
56,18.5,20,21,10,52,29.58333333,13-01-2024 06:25,6,0,0.488483469,Low
69,28.5,25,39,10,59,38.41666667,13-01-2024 06:30,6,0,0.634340505,Low
84,45,28,38,19,57,45.16666667,13-01-2024 06:35,6,0,0.745797296,Low
81,44.5,35,50,22,75,51.25,13-01-2024 06:40,6,0,0.846246009,Low
82.5,49,38,52.5,26,68,52.66666667,13-01-2024 06:45,6,0,0.869638175,Low
99.5,49,35,56,22,90.5,58.66666667,13-01-2024 06:50,6,0,0.968710879,Low
108.5,57.5,37,65.5,18,74.5,60.16666667,13-01-2024 06:55,6,0,0.993479055,Low
106,44,45,62,36,72,60.83333333,13-01-2024 07:00,7,0,1.004487133,Medium
105.5,66.5,42,58.5,26,61.5,60,13-01-2024 07:05,7,0,0.990727035,Low
104,60,55,66,25,106.5,69.41666667,13-01-2024 07:10,7,0,1.146216139,Medium
121,38.5,49,74,38,65,64.25,13-01-2024 07:15,7,0,1.060903534,Medium
178,109.5,78,115,43,116,106.5833333,13-01-2024 07:20,7,0,1.759916498,High
183.5,76.5,73,101,45,99.5,96.41666667,13-01-2024 07:25,7,0,1.592043305,High
188.5,58.5,71,104.5,63,131,102.75,13-01-2024 07:30,7,0,1.696620048,High
205,114,95,123,66,126,121.5,13-01-2024 07:35,7,0,2.006222247,High
249.5,93,100,123,81,131.5,129.6666667,13-01-2024 07:40,7,0,2.141071204,High
205.5,103,97,140,98,147.5,131.8333333,13-01-2024 07:45,7,0,2.176847458,High
246,122,102,176,95,126,144.5,13-01-2024 07:50,7,0,2.386000943,High
262,132,109,185,109,187.5,164.0833333,13-01-2024 07:55,7,0,2.70936324,High
271,143,136,205.5,138,165,176.4166667,13-01-2024 08:00,8,1,2.913012686,High
248,173,149,224.5,142,185.5,187,13-01-2024 08:05,8,1,3.087765927,High
269.5,169.5,179,243,149,160,195,13-01-2024 08:10,8,1,3.219862865,High
270,162.5,172,251.5,158,175.5,198.25,13-01-2024 08:15,8,1,3.273527246,High
281.5,203,155,236.5,150,190.5,202.75,13-01-2024 08:20,8,1,3.347831774,High
263.5,262,154,227,152,205.5,210.6666667,13-01-2024 08:25,8,1,3.478552702,High
288,225.5,162,193,168,208.5,207.5,13-01-2024 08:30,8,1,3.426264331,High
293,254.5,175,279,152,205.5,226.5,13-01-2024 08:35,8,1,3.739994558,High
294,237,169,237.5,139,203,213.25,13-01-2024 08:40,8,1,3.521209005,High
285,213.5,166,223.5,133,217,206.3333333,13-01-2024 08:45,8,1,3.407000194,High
297.5,210.5,165,224.5,120,173,198.4166667,13-01-2024 08:50,8,1,3.276279265,High
269,190,147,239,143,214.5,200.4166667,13-01-2024 08:55,8,1,3.3093035,High
206.5,211.5,159,237,137,189.5,190.0833333,13-01-2024 09:00,9,1,3.138678288,High
242.5,199,156,178.5,102,181.5,176.5833333,13-01-2024 09:05,9,1,2.915764705,High
235.5,167,124,184.5,101,169.5,163.5833333,13-01-2024 09:10,9,1,2.701107181,High
207.5,131,119,161,99,175,148.75,13-01-2024 09:15,9,1,2.456177442,High
191.5,138.5,107,197,93,186,152.1666667,13-01-2024 09:20,9,1,2.512593842,High
203,105,106,159,87,187,141.1666667,13-01-2024 09:25,9,1,2.330960553,High
199,190,78,180.5,66,183.5,149.5,13-01-2024 09:30,9,1,2.46856153,High
226,170,102,203,81,138,153.3333333,13-01-2024 09:35,9,1,2.531857979,High
255.5,166.5,94,173,71,173.5,155.5833333,13-01-2024 09:40,9,1,2.569010243,High
219.5,143.5,77,175.5,85,179,146.5833333,13-01-2024 09:45,9,1,2.420401188,High
221,142,95,182.5,61,149.5,141.8333333,13-01-2024 09:50,9,1,2.341968631,High
186.5,132,95,168,73,166.5,136.8333333,13-01-2024 09:55,9,1,2.259408044,High
197,114,80,152,75,174,132,13-01-2024 10:00,10,1,2.179599478,High
216.5,154.5,85,154.5,74,170,142.4166667,13-01-2024 10:05,10,1,2.351600699,High
210.5,137,90,151.5,77,166.5,138.75,13-01-2024 10:10,10,1,2.291056269,High
162,145,85,180,75,162.5,134.9166667,13-01-2024 10:15,10,1,2.22775982,High
197,133.5,92,179,78,172.5,142,13-01-2024 10:20,10,1,2.34472065,High
182.5,149.5,64,141.5,53,147.5,123,13-01-2024 10:25,10,1,2.030990422,High
182.5,145,80,142,70,60.5,113.3333333,13-01-2024 10:30,10,1,1.871373289,High
188,142,77,168,74,0,108.1666667,13-01-2024 10:35,10,1,1.786060683,High
182,120.5,79,154.5,63,0,99.83333333,13-01-2024 10:40,10,1,1.648459706,High
173.5,119.5,88,141,70,0,98.66666667,13-01-2024 10:45,10,1,1.629195569,High
192,145.5,79,155,63,122.5,126.1666667,13-01-2024 10:50,10,1,2.083278794,High
163,131.5,70,136,46,144.5,115.1666667,13-01-2024 10:55,10,1,1.901645504,High
188.5,130.5,64,142.5,0,151,112.75,13-01-2024 11:00,11,0,1.861741221,High
167,118,90,191,0,145.5,118.5833333,13-01-2024 11:05,11,0,1.958061905,High
188,142.5,74,150,0,146,116.75,13-01-2024 11:10,11,0,1.92778969,High
186,147,79,158.5,0,165.5,122.6666667,13-01-2024 11:15,11,0,2.025486383,High
206.5,142,93,129,49,166.5,131,13-01-2024 11:20,11,0,2.16308736,High
214,162.5,78,169,61,153,139.5833333,13-01-2024 11:25,11,0,2.304816367,High
196.5,148,75,191,85,128.5,137.3333333,13-01-2024 11:30,11,0,2.267664103,High
184.5,146.5,75,176.5,64,138,130.75,13-01-2024 11:35,11,0,2.158959331,High
127.5,130.5,6,128.5,36,0,71.41666667,13-01-2024 11:40,11,0,1.179240374,Medium
0,3,0,0,0,0,0.5,13-01-2024 11:45,11,0,0.008256059,Low
0,0,0,0,0,0,0,13-01-2024 11:50,11,0,0,Low
0,0,0,0,0,0,0,13-01-2024 11:55,11,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:00,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:05,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:10,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:15,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:20,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:25,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:30,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:35,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:40,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:45,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:50,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 12:55,12,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:00,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:05,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:10,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:15,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:20,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:25,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:30,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:35,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:40,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:45,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:50,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 13:55,13,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:00,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:05,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:10,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:15,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:20,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:25,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:30,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:35,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:40,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:45,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:50,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 14:55,14,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:00,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:05,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:10,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:15,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:20,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:25,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:30,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:35,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:40,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:45,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:50,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 15:55,15,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:00,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:05,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:10,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:15,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:20,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:25,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:30,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:35,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:40,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:45,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:50,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 16:55,16,0,0,Low
0,0,0,0,0,0,0,13-01-2024 17:00,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 17:05,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 17:10,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 17:15,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 17:20,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 17:25,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 17:30,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 17:35,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 17:40,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 17:45,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 17:50,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 17:55,17,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:00,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:05,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:10,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:15,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:20,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:25,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:30,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:35,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:40,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:45,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:50,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 18:55,18,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:00,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:05,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:10,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:15,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:20,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:25,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:30,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:35,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:40,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:45,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:50,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 19:55,19,1,0,Low
0,0,0,0,0,0,0,13-01-2024 20:00,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 20:05,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 20:10,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 20:15,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 20:20,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 20:25,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 20:30,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 20:35,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 20:40,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 20:45,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 20:50,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 20:55,20,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:00,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:05,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:10,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:15,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:20,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:25,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:30,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:35,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:40,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:45,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:50,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 21:55,21,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:00,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:05,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:10,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:15,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:20,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:25,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:30,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:35,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:40,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:45,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:50,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 22:55,22,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:00,23,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:05,23,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:10,23,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:15,23,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:20,23,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:25,23,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:30,23,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:35,23,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:40,23,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:45,23,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:50,23,0,0,Low
0,0,0,0,0,0,0,13-01-2024 23:55,23,0,0,Low
0,29,20,54.5,7,0,18.41666667,14-01-2024 00:00,0,0,0.304098159,Low
0,18,25,41.5,23,0,17.91666667,14-01-2024 00:05,0,0,0.295842101,Low
0,24.5,22,42.5,23,0,18.66666667,14-01-2024 00:10,0,0,0.308226189,Low
0,26.5,19,42.5,24,0,18.66666667,14-01-2024 00:15,0,0,0.308226189,Low
0,20,25,42,29,0,19.33333333,14-01-2024 00:20,0,0,0.319234267,Low
0,26,14,61.5,23,0,20.75,14-01-2024 00:25,0,0,0.342626433,Low
